Customer ID,Recency,Frequency,Monetary,Cluster,Segment
15903,9,12,8939.84,2,Champions
15904,8,1,164.68,3,At-Risk
15905,543,1,114.69,0,Lost
15906,19,10,2555.64,2,Champions
15907,3,3,967.45,3,At-Risk
15908,490,2,764.57,0,Lost
15909,173,1,191.94,0,Lost
15910,0,15,2681.8,2,Champions
15911,623,8,1702.34,1,Lapsing
15912,178,9,1074.7,1,Lapsing
15913,534,1,6.300000000000001,0,Lost
15914,378,2,205.99,0,Lost
15915,401,1,429.21,0,Lost
15916,16,13,3427.17,2,Champions
15917,247,5,560.63,1,Lapsing
15918,190,3,582.88,1,Lapsing
15919,19,2,910.61,3,At-Risk
15920,154,9,571.64,1,Lapsing
15921,172,4,802.11,1,Lapsing
15922,373,1,739.0,0,Lost
15923,372,1,254.16,0,Lost
15924,731,1,102.82,0,Lost
15925,194,1,207.15,0,Lost
15926,542,1,134.44,0,Lost
15927,647,1,123.39,0,Lost
15928,656,1,293.53,0,Lost
15929,644,1,594.0,0,Lost
15930,67,1,426.63,0,Lost
15931,428,1,239.9,0,Lost
15932,4,8,2495.87,2,Champions
15933,21,3,1107.46,3,At-Risk
15934,417,2,2190.66,1,Lapsing
15935,239,2,416.86,0,Lost
15936,379,2,282.79,0,Lost
15937,64,1,145.35000000000002,0,Lost
15938,112,9,734.8100000000001,1,Lapsing
15939,89,16,9060.39,2,Champions
15940,311,1,35.8,0,Lost
15941,637,1,405.0,0,Lost
15942,133,1,337.44,0,Lost
15943,649,2,271.29,0,Lost
15944,276,4,2164.24,1,Lapsing
15945,365,4,827.27,1,Lapsing
15946,502,3,2304.18,1,Lapsing
15947,82,1,1708.24,3,At-Risk
15948,8,3,1509.09,3,At-Risk
15949,16,2,364.72,3,At-Risk
15950,31,10,7180.71,2,Champions
15951,8,3,1013.17,3,At-Risk
15952,33,4,806.57,3,At-Risk
15953,15,18,3669.55,2,Champions
15954,589,1,190.75,0,Lost
15955,24,22,8658.36,2,Champions
15956,551,2,617.6,0,Lost
15957,31,3,930.1,3,At-Risk
15958,74,4,492.99,3,At-Risk
15959,682,3,579.49,0,Lost
15960,374,4,410.95,0,Lost
15961,379,1,451.29,0,Lost
15962,449,1,295.83,0,Lost
15963,19,2,470.76,3,At-Risk
15964,663,1,272.96000000000004,0,Lost
15965,17,13,3013.09,2,Champions
15966,450,1,426.53,0,Lost
15967,23,12,3041.6,2,Champions
15968,388,1,418.05,0,Lost
15969,2,5,1127.05,3,At-Risk
15970,303,2,1017.32,1,Lapsing
15971,17,18,5902.83,2,Champions
15972,456,5,1810.27,1,Lapsing
15973,366,3,988.44,1,Lapsing
15974,39,7,3442.15,1,Lapsing
15975,84,1,371.01,0,Lost
15976,165,6,1746.64,1,Lapsing
15977,17,2,1054.73,3,At-Risk
15978,77,3,3279.42,1,Lapsing
15979,602,1,329.22,0,Lost
15980,88,7,6593.68,1,Lapsing
15981,24,21,9362.77,2,Champions
15982,605,1,324.51,0,Lost
15983,22,8,3958.82,2,Champions
15984,2,30,8759.32,2,Champions
15985,123,7,2715.28,1,Lapsing
15986,30,2,354.42,3,At-Risk
15987,12,8,1682.13,2,Champions
15988,19,3,770.09,3,At-Risk
15989,375,2,372.51,0,Lost
15990,44,7,2010.05,1,Lapsing
15991,534,1,150.55,0,Lost
15992,3,3,896.6,3,At-Risk
15993,8,7,2797.57,2,Champions
15994,54,3,1202.18,3,At-Risk
15995,414,1,696.19,0,Lost
15996,88,7,1686.9,1,Lapsing
15998,36,16,8308.34,2,Champions
15999,735,1,20.4,0,Lost
16000,2,3,12393.7,2,Champions
16001,381,1,583.39,0,Lost
16002,625,1,169.21,0,Lost
16003,29,10,5613.83,2,Champions
16004,474,5,2146.39,1,Lapsing
16005,12,10,2436.22,2,Champions
16006,211,2,347.17,0,Lost
16007,47,7,3075.14,1,Lapsing
16008,23,15,5384.13,2,Champions
16009,22,4,992.71,3,At-Risk
16010,245,11,1724.06,1,Lapsing
16011,8,29,5880.46,2,Champions
16012,35,5,2989.79,1,Lapsing
16013,3,84,57446.44,2,Champions
16014,37,5,1130.27,3,At-Risk
16015,3,3,705.39,3,At-Risk
16016,3,11,2533.94,2,Champions
16017,47,5,1553.83,1,Lapsing
16018,39,4,698.13,3,At-Risk
16019,46,27,17465.85,2,Champions
16020,16,3,851.01,3,At-Risk
16021,395,2,532.25,0,Lost
16022,260,1,628.28,0,Lost
16023,46,3,719.81,3,At-Risk
16024,12,3,484.2,3,At-Risk
16025,29,1,439.66,3,At-Risk
16026,43,1,236.09,3,At-Risk
16027,91,15,2048.36,1,Lapsing
16028,595,1,82.2,0,Lost
16029,38,107,122209.14,2,Champions
16030,309,1,331.24,0,Lost
16031,92,2,548.94,3,At-Risk
16032,456,6,1970.45,1,Lapsing
16033,5,27,10836.13,2,Champions
16034,196,6,928.72,1,Lapsing
16035,560,1,217.73,0,Lost
16036,87,4,2556.84,1,Lapsing
16037,269,5,1509.34,1,Lapsing
16038,7,3,471.78,3,At-Risk
16039,423,2,456.4,0,Lost
16040,65,7,2416.9,1,Lapsing
16041,30,3,3166.4,3,At-Risk
16042,22,8,2265.12,2,Champions
16043,37,8,1856.59,1,Lapsing
16044,435,1,340.84000000000003,0,Lost
16045,119,8,3434.93,1,Lapsing
16046,562,1,235.78,0,Lost
16048,373,4,1075.23,1,Lapsing
16049,40,6,1899.68,1,Lapsing
16050,173,3,300.7,0,Lost
16051,681,1,188.44,0,Lost
16052,54,1,362.06,3,At-Risk
16053,32,6,3634.84,1,Lapsing
16054,145,4,2111.88,1,Lapsing
16055,220,1,134.8,0,Lost
16056,45,1,664.85,3,At-Risk
16057,16,10,3854.85,2,Champions
16058,406,1,62.7,0,Lost
16059,65,12,3217.77,2,Champions
16060,400,3,541.95,0,Lost
16061,431,1,89.65,0,Lost
16062,9,8,2863.45,2,Champions
16063,260,1,335.32,0,Lost
16064,725,1,111.0,0,Lost
16065,365,8,2382.62,1,Lapsing
16066,16,5,1521.87,3,At-Risk
16067,562,3,3395.29,1,Lapsing
16068,593,1,122.93,0,Lost
16069,417,1,457.7,0,Lost
16070,22,2,852.15,3,At-Risk
16071,44,4,1076.8,3,At-Risk
16072,288,4,4328.89,1,Lapsing
16073,297,1,122.4,0,Lost
16074,390,1,265.25,0,Lost
16075,502,2,736.9300000000001,0,Lost
16076,3,10,2234.73,2,Champions
16077,625,1,2300.4,1,Lapsing
16078,283,2,362.99,0,Lost
16079,16,3,1352.0,3,At-Risk
16080,81,4,602.5600000000001,1,Lapsing
16081,56,8,4460.18,1,Lapsing
16082,670,1,106.75,0,Lost
16083,100,4,2351.42,1,Lapsing
16084,299,1,436.18,0,Lost
16085,23,12,2343.53,2,Champions
16086,59,10,2864.99,1,Lapsing
16087,389,5,1739.92,1,Lapsing
16088,575,2,1437.43,1,Lapsing
16089,386,2,271.44,0,Lost
16090,624,1,205.91,0,Lost
16091,154,2,315.06,0,Lost
16092,114,6,1587.94,1,Lapsing
16093,106,1,17.0,0,Lost
16094,11,11,3695.56,2,Champions
16095,456,1,447.05,0,Lost
16096,264,4,1584.97,1,Lapsing
16097,240,1,185.05,0,Lost
16098,87,14,4448.1,2,Champions
16099,50,7,1573.2,1,Lapsing
16100,462,1,582.64,0,Lost
16101,70,4,3229.16,1,Lapsing
16102,42,3,1842.14,3,At-Risk
16103,7,22,6191.71,2,Champions
16104,61,9,2778.61,1,Lapsing
16105,248,5,2386.19,1,Lapsing
16106,65,1,108.38,0,Lost
16107,17,7,3204.1600000000003,2,Champions
16108,84,4,2235.92,1,Lapsing
16109,218,3,939.48,1,Lapsing
16110,45,4,1819.27,1,Lapsing
16111,428,1,562.48,0,Lost
16112,143,4,195.74,0,Lost
16113,183,1,161.38,0,Lost
16114,170,1,135.75000000000003,0,Lost
16115,9,12,2575.14,2,Champions
16116,211,1,612.78,0,Lost
16117,189,3,654.4,1,Lapsing
16118,652,1,4376.25,1,Lapsing
16119,8,8,1720.81,2,Champions
16120,59,6,3056.91,1,Lapsing
16121,57,5,1477.09,1,Lapsing
16122,73,6,1001.34,1,Lapsing
16123,51,1,307.78000000000003,3,At-Risk
16124,317,4,1772.49,1,Lapsing
16125,367,14,4587.65,1,Lapsing
16126,29,15,14646.8,2,Champions
16127,39,2,801.3100000000001,3,At-Risk
16128,17,11,3801.05,2,Champions
16129,407,3,1396.05,1,Lapsing
16130,422,4,987.48,1,Lapsing
16131,51,12,9957.42,2,Champions
16132,544,2,664.1999999999999,0,Lost
16133,3,56,22992.26,2,Champions
16134,21,5,2145.34,3,At-Risk
16135,262,2,819.45,0,Lost
16136,59,4,946.8,1,Lapsing
16137,680,1,422.7,0,Lost
16138,378,3,910.35,1,Lapsing
16139,18,5,1111.15,3,At-Risk
16140,65,3,1557.6,1,Lapsing
16141,88,2,955.94,3,At-Risk
16142,249,1,535.34,0,Lost
16143,3,12,4910.83,2,Champions
16144,246,1,175.2,0,Lost
16145,8,19,6805.4400000000005,2,Champions
16146,157,4,946.38,1,Lapsing
16147,133,5,2398.91,1,Lapsing
16148,296,2,386.62,0,Lost
16149,4,3,422.22,3,At-Risk
16150,42,10,4395.59,2,Champions
16152,268,1,1829.04,1,Lapsing
16153,49,11,5133.49,2,Champions
16155,381,5,796.9,1,Lapsing
16156,8,20,6218.18,2,Champions
16157,15,3,656.69,3,At-Risk
16158,522,9,628.32,1,Lapsing
16159,281,4,1232.79,1,Lapsing
16160,65,2,1025.44,3,At-Risk
16161,1,43,12831.8,2,Champions
16162,252,1,37.4,0,Lost
16163,232,6,2849.58,1,Lapsing
16164,17,3,822.48,3,At-Risk
16165,505,1,79.9,0,Lost
16166,428,2,435.83,0,Lost
16167,414,5,1386.12,1,Lapsing
16168,10,66,10636.47,2,Champions
16169,8,4,1822.97,3,At-Risk
16170,50,20,6869.0,2,Champions
16171,59,1,73.19999999999999,0,Lost
16172,95,8,1884.55,1,Lapsing
16173,15,6,1418.32,3,At-Risk
16174,126,7,2246.75,1,Lapsing
16175,94,7,1836.44,1,Lapsing
16176,421,4,2052.69,1,Lapsing
16177,50,8,2247.31,1,Lapsing
16178,138,2,612.6,0,Lost
16179,60,1,215.83,0,Lost
16180,100,13,16249.87,2,Champions
16181,73,1,305.54,0,Lost
16182,72,9,9971.65,2,Champions
16183,67,4,1077.81,1,Lapsing
16184,64,6,1158.79,1,Lapsing
16185,16,3,644.72,3,At-Risk
16186,22,26,9026.11,2,Champions
16187,31,15,6911.4400000000005,2,Champions
16188,44,5,1087.66,3,At-Risk
16189,15,2,215.48,3,At-Risk
16190,40,8,2723.55,1,Lapsing
16191,2,24,15688.02,2,Champions
16192,735,1,351.3,0,Lost
16193,236,2,630.4300000000001,0,Lost
16194,375,1,308.6,0,Lost
16195,723,1,323.25,0,Lost
16196,488,1,93.3,0,Lost
16197,469,9,2016.71,1,Lapsing
16198,75,2,1030.0410000000002,3,At-Risk
16199,392,7,942.75,1,Lapsing
16200,4,12,5643.45,2,Champions
16201,3,5,2112.12,3,At-Risk
16202,360,9,2501.99,1,Lapsing
16203,58,6,1114.54,1,Lapsing
16204,23,3,944.24,3,At-Risk
16205,30,7,1830.61,1,Lapsing
16206,54,13,2602.32,2,Champions
16207,25,1,394.38,3,At-Risk
16208,44,10,3440.4500000000003,2,Champions
16209,88,9,4146.78,1,Lapsing
16210,1,35,38489.51,2,Champions
16211,88,3,1090.59,1,Lapsing
16212,19,4,1293.71,3,At-Risk
16213,78,1,159.0,0,Lost
16214,170,4,2038.25,1,Lapsing
16215,80,1,242.35,0,Lost
16216,267,1,914.93,0,Lost
16217,235,2,304.25,0,Lost
16218,29,13,4439.97,2,Champions
16219,500,1,40.8,0,Lost
16221,36,9,2235.51,1,Lapsing
16222,318,2,1345.22,1,Lapsing
16223,374,2,1102.35,1,Lapsing
16224,57,5,1616.54,1,Lapsing
16225,44,15,2867.41,2,Champions
16226,203,5,672.17,1,Lapsing
16227,225,3,1027.22,1,Lapsing
16228,385,3,890.81,1,Lapsing
16229,87,6,2867.86,1,Lapsing
16230,189,2,542.03,0,Lost
16231,379,4,1078.22,1,Lapsing
16232,43,7,2712.97,1,Lapsing
16233,71,9,1965.71,1,Lapsing
16234,476,3,333.18,0,Lost
16235,40,9,2053.71,1,Lapsing
16236,78,1,432.2,0,Lost
16237,437,1,136.65,0,Lost
16238,422,1,63.66,0,Lost
16239,56,6,1492.2,1,Lapsing
16240,24,2,3718.8,3,At-Risk
16241,9,16,4329.31,2,Champions
16242,8,14,7474.400000000001,2,Champions
16243,33,2,409.1,3,At-Risk
16244,211,2,2579.38,1,Lapsing
16245,23,3,1413.66,3,At-Risk
16246,459,2,827.25,0,Lost
16247,170,1,114.56,0,Lost
16248,61,1,152.94,0,Lost
16249,52,5,1800.07,1,Lapsing
16250,261,3,791.38,1,Lapsing
16251,512,1,128.31,0,Lost
16252,382,1,295.09000000000003,0,Lost
16253,66,7,7310.15,1,Lapsing
16254,378,3,985.14,1,Lapsing
16255,16,15,4906.8,2,Champions
16256,266,3,1629.37,1,Lapsing
16257,176,1,46.95,0,Lost
16258,45,15,11942.52,2,Champions
16259,410,3,361.94,0,Lost
16260,50,1,1035.45,3,At-Risk
16261,17,6,1059.45,3,At-Risk
16262,378,1,755.15,0,Lost
16263,423,1,351.01,0,Lost
16264,438,2,837.53,0,Lost
16265,9,12,6935.17,2,Champions
16266,73,14,1757.95,1,Lapsing
16267,591,1,186.66,0,Lost
16268,71,2,667.65,3,At-Risk
16269,437,1,717.57,0,Lost
16270,353,1,1141.24,0,Lost
16271,2,10,3463.02,2,Champions
16272,116,1,411.7,0,Lost
16273,648,2,336.04,0,Lost
16274,373,1,715.9,0,Lost
16275,196,3,2151.11,1,Lapsing
16276,176,3,2629.3900000000003,1,Lapsing
16277,733,1,188.69,0,Lost
16278,100,3,1117.84,1,Lapsing
16279,21,9,5705.08,2,Champions
16280,725,1,238.05,0,Lost
16281,72,3,3424.02,1,Lapsing
16282,339,3,1307.5800000000002,1,Lapsing
16283,5,8,4403.82,2,Champions
16284,31,3,1029.77,3,At-Risk
16285,646,1,176.9,0,Lost
16286,477,2,328.95,0,Lost
16287,169,5,1006.98,1,Lapsing
16288,470,1,129.85,0,Lost
16289,462,1,136.31,0,Lost
16290,464,4,2069.3,1,Lapsing
16292,121,5,1253.76,1,Lapsing
16293,21,15,4657.95,2,Champions
16294,476,1,126.05,0,Lost
16295,9,4,1328.55,3,At-Risk
16296,626,4,1313.67,1,Lapsing
16297,268,1,301.9,0,Lost
16298,22,7,1085.7,3,At-Risk
16299,477,1,193.65,0,Lost
16300,430,3,1392.43,1,Lapsing
16301,736,1,107.33,0,Lost
16302,126,1,233.22,0,Lost
16303,25,7,7928.27,2,Champions
16304,694,1,381.66,0,Lost
16305,138,1,361.22,0,Lost
16306,213,7,1192.82,1,Lapsing
16307,429,3,1194.92,1,Lapsing
16308,37,7,5120.0,2,Champions
16309,106,2,706.57,3,At-Risk
16310,414,2,460.08,0,Lost
16311,17,2,616.26,3,At-Risk
16312,432,1,171.15,0,Lost
16313,3,2,274.15000000000003,3,At-Risk
16314,389,3,1491.4,1,Lapsing
16315,330,2,402.71,0,Lost
16316,64,13,5744.91,2,Champions
16317,119,5,2192.51,1,Lapsing
16318,35,1,328.15000000000003,3,At-Risk
16319,217,1,404.4,0,Lost
16322,1,2,326.75,3,At-Risk
16323,196,2,353.66,0,Lost
16324,128,3,428.68,0,Lost
16325,46,12,3597.5,2,Champions
16326,5,24,4826.99,2,Champions
16327,14,16,10731.34,2,Champions
16328,563,1,310.83,0,Lost
16329,427,4,1703.07,1,Lapsing
16330,17,7,634.33,3,At-Risk
16331,432,6,2037.7,1,Lapsing
16332,28,11,2010.41,2,Champions
16333,7,22,26626.8,2,Champions
16334,492,1,277.48,0,Lost
16335,551,7,2774.0,1,Lapsing
16336,420,4,3517.69,1,Lapsing
16337,36,1,151.05,3,At-Risk
16338,157,1,214.8,0,Lost
16339,284,1,109.95,0,Lost
16340,107,3,1526.06,1,Lapsing
16341,24,7,3850.79,2,Champions
16342,75,4,322.41,3,At-Risk
16343,16,3,687.0699999999999,3,At-Risk
16344,158,4,842.42,1,Lapsing
16345,44,2,1198.74,3,At-Risk
16346,385,1,224.51,0,Lost
16347,11,11,3509.41,2,Champions
16348,32,8,1798.22,1,Lapsing
16349,290,1,53.5,0,Lost
16350,21,9,2253.89,2,Champions
16351,332,13,3330.03,1,Lapsing
16352,17,2,494.44,3,At-Risk
16353,3,38,9999.46,2,Champions
16354,63,5,1129.51,1,Lapsing
16355,375,1,416.35,0,Lost
16356,197,6,415.87,1,Lapsing
16357,33,4,868.37,3,At-Risk
16358,1,5,2919.65,2,Champions
16359,7,16,2697.75,2,Champions
16360,4,6,3512.53,2,Champions
16361,9,4,896.66,3,At-Risk
16362,32,6,946.94,3,At-Risk
16363,53,1,109.36,0,Lost
16364,11,2,707.04,3,At-Risk
16365,17,15,3307.2,2,Champions
16366,18,4,1548.13,3,At-Risk
16367,37,3,1362.4,3,At-Risk
16368,2,3,640.21,3,At-Risk
16369,18,7,2664.81,2,Champions
16370,82,4,1320.56,1,Lapsing
16371,448,1,157.2,0,Lost
16372,33,5,1328.61,3,At-Risk
16373,382,2,309.49,0,Lost
16374,66,5,1771.45,1,Lapsing
16375,470,2,104.0,0,Lost
16376,8,2,987.01,3,At-Risk
16377,267,2,1308.48,1,Lapsing
16378,247,3,362.95,0,Lost
16379,4,4,2157.4,3,At-Risk
16380,61,1,1780.59,3,At-Risk
16381,395,2,258.7,0,Lost
16382,408,2,353.1,0,Lost
16383,74,7,2974.84,1,Lapsing
16384,89,4,1358.95,1,Lapsing
16385,60,5,1030.61,1,Lapsing
16386,28,3,1102.59,3,At-Risk
16387,322,5,918.55,1,Lapsing
16388,653,1,186.05,0,Lost
16389,53,4,1382.0700000000002,1,Lapsing
16390,536,3,467.5,0,Lost
16391,400,4,1103.61,1,Lapsing
16392,269,3,763.05,1,Lapsing
16393,2,23,5561.66,2,Champions
16394,56,5,1555.34,1,Lapsing
16395,60,14,3537.85,2,Champions
16396,476,1,137.8,0,Lost
16397,628,1,127.88,0,Lost
16398,154,2,1705.8,1,Lapsing
16399,19,3,641.82,3,At-Risk
16400,94,9,3159.44,1,Lapsing
16401,1,23,6849.15,2,Champions
16402,264,2,511.4,0,Lost
16403,312,1,177.5,0,Lost
16404,70,1,443.05,0,Lost
16405,302,2,167.25,0,Lost
16406,18,3,552.68,3,At-Risk
16407,12,14,2821.65,2,Champions
16408,591,1,231.93,0,Lost
16409,36,12,5709.04,2,Champions
16410,734,1,130.32,0,Lost
16411,19,4,910.19,3,At-Risk
16412,53,5,647.23,3,At-Risk
16413,56,2,528.98,3,At-Risk
16414,21,5,559.71,3,At-Risk
16415,44,3,719.44,3,At-Risk
16416,26,9,2972.88,2,Champions
16417,492,1,35.7,0,Lost
16418,44,5,1101.94,1,Lapsing
16419,112,8,1487.42,1,Lapsing
16420,396,1,75.0,0,Lost
16421,376,3,526.27,0,Lost
16422,17,109,63651.47,2,Champions
16423,24,1,346.12,3,At-Risk
16424,191,2,443.06,0,Lost
16425,302,1,302.7,0,Lost
16426,2,10,1908.25,2,Champions
16427,263,2,241.06,0,Lost
16428,413,3,660.28,0,Lost
16429,106,1,284.55,0,Lost
16430,57,7,1117.94,1,Lapsing
16431,213,3,642.81,1,Lapsing
16432,64,1,287.40000000000003,0,Lost
16433,28,2,384.52,3,At-Risk
16434,29,12,2741.74,2,Champions
16435,512,3,1011.57,1,Lapsing
16436,668,3,329.34,0,Lost
16437,381,2,301.25,0,Lost
16438,5,5,798.35,3,At-Risk
16439,722,1,310.70000000000005,0,Lost
16440,7,6,3856.97,2,Champions
16441,67,5,1034.43,1,Lapsing
16442,1,5,899.47,3,At-Risk
16443,520,1,162.24,0,Lost
16444,46,17,3656.58,2,Champions
16445,33,4,602.73,3,At-Risk
16446,0,2,168472.5,2,Champions
16447,135,3,775.14,1,Lapsing
16448,198,2,367.87,0,Lost
16449,197,2,707.69,0,Lost
16450,149,3,1505.73,1,Lapsing
16451,87,3,1013.15,1,Lapsing
16452,630,2,332.17,0,Lost
16453,530,2,251.71,0,Lost
16454,44,4,30.950000000000003,0,Lost
16455,63,11,4384.37,2,Champions
16456,99,13,6862.91,2,Champions
16457,218,1,208.36,0,Lost
16458,2,30,5715.34,2,Champions
16459,729,1,71.78999999999999,0,Lost
16460,28,3,814.72,3,At-Risk
16461,177,3,1615.22,1,Lapsing
16462,73,3,136.0,0,Lost
16463,21,4,1422.4,3,At-Risk
16464,19,3,1314.68,3,At-Risk
16465,420,2,746.24,0,Lost
16466,33,15,3838.59,2,Champions
16467,508,7,2869.16,1,Lapsing
16468,74,3,787.52,3,At-Risk
16469,23,5,828.91,3,At-Risk
16470,51,11,2458.6,2,Champions
16471,274,4,1189.98,1,Lapsing
16472,434,2,789.6,0,Lost
16473,164,4,470.83,1,Lapsing
16474,7,7,1871.5,2,Champions
16475,88,4,544.3,1,Lapsing
16476,431,1,350.35,0,Lost
16477,63,11,4320.02,2,Champions
16478,25,3,331.0,3,At-Risk
16479,10,2,300.83,3,At-Risk
16480,75,1,769.29,3,At-Risk
16481,682,1,453.38,0,Lost
16482,15,1,220.62,3,At-Risk
16483,192,1,139.35,0,Lost
16484,173,2,404.3,0,Lost
16485,77,5,2294.68,1,Lapsing
16486,537,1,134.36,0,Lost
16487,577,2,209.4,0,Lost
16488,33,3,498.8,3,At-Risk
16489,380,2,303.7,0,Lost
16490,436,1,205.41000000000005,0,Lost
16491,46,2,1533.16,3,At-Risk
16492,540,1,385.56,0,Lost
16493,79,7,2132.09,1,Lapsing
16494,296,1,826.53,0,Lost
16495,3,3,684.41,3,At-Risk
16496,8,6,2330.77,2,Champions
16497,49,23,6695.28,2,Champions
16498,161,2,100.97,0,Lost
16499,360,8,2578.34,1,Lapsing
16500,4,9,843.9100000000001,3,At-Risk
16501,383,1,1237.23,0,Lost
16502,620,2,266.5,0,Lost
16503,106,11,3614.34,1,Lapsing
16504,25,1,484.38,3,At-Risk
16505,31,1,777.6,3,At-Risk
16506,19,2,90.3,3,At-Risk
16507,572,1,152.76,0,Lost
16508,630,1,248.8,0,Lost
16509,296,1,363.7000000000001,0,Lost
16510,372,6,2100.0,1,Lapsing
16511,21,6,1819.02,3,At-Risk
16513,4,4,874.59,3,At-Risk
16515,52,10,3216.3,2,Champions
16516,30,1,101.7,3,At-Risk
16517,277,1,162.70000000000002,0,Lost
16518,61,4,959.37,1,Lapsing
16519,25,4,556.26,3,At-Risk
16520,186,6,2482.62,1,Lapsing
16521,415,3,1148.01,1,Lapsing
16522,435,2,433.36,0,Lost
16523,1,28,11916.33,2,Champions
16524,446,2,308.14,0,Lost
16525,2,48,24582.64,2,Champions
16526,171,2,717.21,0,Lost
16527,81,2,1272.44,1,Lapsing
16528,3,1,244.41,3,At-Risk
16529,190,4,2012.0,1,Lapsing
16530,668,1,48.35,0,Lost
16531,22,11,2298.33,2,Champions
16532,17,5,8756.64,2,Champions
16533,19,3,1095.56,3,At-Risk
16534,642,1,635.9,0,Lost
16535,5,3,1001.59,3,At-Risk
16536,110,1,548.97,0,Lost
16537,641,1,23.35,0,Lost
16538,541,3,399.62,0,Lost
16539,2,10,3732.01,2,Champions
16540,414,1,226.7,0,Lost
16541,735,1,424.03,0,Lost
16542,53,2,257.32,3,At-Risk
16543,591,1,292.21,0,Lost
16544,519,4,376.7000000000001,0,Lost
16545,164,2,689.8199999999999,0,Lost
16546,290,5,5606.47,1,Lapsing
16547,546,1,111.71,0,Lost
16548,599,1,30.15,0,Lost
16549,10,34,13182.19,2,Champions
16550,108,18,9435.13,2,Champions
16551,95,7,2237.12,1,Lapsing
16552,242,2,475.02,0,Lost
16553,163,33,16644.01,2,Champions
16554,42,8,2841.7200000000003,1,Lapsing
16555,35,6,1915.68,1,Lapsing
16556,66,17,8012.58,2,Champions
16557,24,2,281.85,3,At-Risk
16558,0,38,13873.51,2,Champions
16559,397,1,185.2,0,Lost
16560,26,8,3048.38,2,Champions
16561,5,2,511.12,3,At-Risk
16562,476,1,223.86,0,Lost
16563,53,6,4422.76,1,Lapsing
16564,569,1,87.80000000000001,0,Lost
16565,364,4,773.05,1,Lapsing
16566,15,5,614.66,3,At-Risk
16567,194,2,865.6,1,Lapsing
16568,427,2,1020.9,0,Lost
16569,3,5,1455.23,3,At-Risk
16570,15,20,7434.31,2,Champions
16571,26,10,4248.74,2,Champions
16572,127,3,1009.6,1,Lapsing
16573,84,2,663.61,3,At-Risk
16574,71,3,1301.78,1,Lapsing
16576,420,2,540.87,0,Lost
16577,666,1,380.0,0,Lost
16578,626,1,156.6,0,Lost
16579,425,1,295.05,0,Lost
16581,182,1,105.84,0,Lost
16582,113,1,313.62,0,Lost
16583,373,2,531.4,0,Lost
16584,80,5,3163.67,1,Lapsing
16585,593,2,341.59000000000003,0,Lost
16586,248,3,1462.78,1,Lapsing
16587,232,1,225.15,0,Lost
16588,386,4,1361.28,1,Lapsing
16589,71,4,612.36,3,At-Risk
16590,400,2,605.9,0,Lost
16591,68,1,213.5,0,Lost
16592,4,28,7807.91,2,Champions
16593,50,8,1071.14,1,Lapsing
16594,75,1,181.09,0,Lost
16595,61,5,1810.18,1,Lapsing
16596,15,4,579.63,3,At-Risk
16597,4,1,90.04,3,At-Risk
16598,285,1,145.05,0,Lost
16599,385,1,172.8,0,Lost
16600,4,13,2153.41,2,Champions
16601,40,3,684.25,3,At-Risk
16602,36,2,763.33,3,At-Risk
16603,74,2,482.47,3,At-Risk
16604,562,2,432.4500000000001,0,Lost
16605,724,1,60.48,0,Lost
16606,404,2,357.66,0,Lost
16607,17,25,5706.87,2,Champions
16608,453,2,1288.72,1,Lapsing
16609,15,7,5493.46,2,Champions
16610,219,1,75.66,0,Lost
16611,186,6,1785.13,1,Lapsing
16612,32,9,3245.4300000000003,2,Champions
16613,70,1,618.59,3,At-Risk
16614,182,3,1179.79,1,Lapsing
16615,626,1,291.5,0,Lost
16616,15,2,500.42,3,At-Risk
16617,235,1,151.85,0,Lost
16618,31,5,2647.59,1,Lapsing
16619,263,4,1938.33,1,Lapsing
16620,3,6,1758.93,3,At-Risk
16621,51,4,813.48,3,At-Risk
16622,543,1,225.4,0,Lost
16623,245,4,1015.24,1,Lapsing
16624,80,2,810.57,3,At-Risk
16625,274,5,1654.03,1,Lapsing
16626,0,17,4413.1,2,Champions
16627,79,1,322.8,0,Lost
16628,29,7,2318.1,1,Lapsing
16629,73,2,417.73,3,At-Risk
16630,407,1,106.8,0,Lost
16631,481,7,1892.52,1,Lapsing
16632,485,2,406.4,0,Lost
16633,17,6,2883.1,2,Champions
16634,222,6,1814.61,1,Lapsing
16635,406,1,473.0,0,Lost
16636,438,4,3802.04,1,Lapsing
16637,32,4,1154.47,3,At-Risk
16638,22,15,2430.53,2,Champions
16639,31,4,1747.98,3,At-Risk
16640,397,1,179.4,0,Lost
16641,105,2,554.5,0,Lost
16642,4,3,1077.45,3,At-Risk
16643,245,2,923.11,0,Lost
16644,177,2,833.78,0,Lost
16645,735,1,160.39,0,Lost
16646,449,1,678.8,0,Lost
16647,169,4,541.9,1,Lapsing
16648,42,3,672.8,3,At-Risk
16649,520,1,306.58,0,Lost
16650,71,7,1916.11,1,Lapsing
16651,586,1,136.2,0,Lost
16652,58,16,17550.39,2,Champions
16653,16,2,1212.66,3,At-Risk
16654,141,8,1711.47,1,Lapsing
16655,17,13,6548.37,2,Champions
16656,22,30,16833.170000000002,2,Champions
16657,9,4,933.62,3,At-Risk
16658,368,6,814.07,1,Lapsing
16659,189,1,39.12,0,Lost
16660,16,7,1879.55,3,At-Risk
16661,540,4,986.63,1,Lapsing
16662,394,1,163.8,0,Lost
16663,729,1,165.0,0,Lost
